words,pos
இலை,noun
இல்லாமல்,other
இல்லாமை,noun
இல்லை,other
இல்லையெனில்,other
இவை,other
இழக்க,verb
இழந்தது,verb
இழப்பீடு,noun
இழப்பு,noun
இழுக்க,verb
இழுத்து,verb
இளஞ்சிவப்பு,adjective
இளம்,adjective
இளம்பெண்,noun
இளவரசன்,other
இளவரசி,noun
இளைஞர்கள்,noun
இளையவர்,noun
இறக்கின்றன,verb
இறக்குமதி,noun
இறக்கும்,verb
இறக்கை,noun
இறங்க,verb
இறங்கும்,verb
இறந்த,verb
இறப்பு,noun
இறுக்கம்,noun
இறுதி,noun
இறுதியாக,adverb
இறுதியில்,other
இறைச்சி,noun
இறையியல்,noun
இறைவன்,noun
இனங்கள்,noun
இனத்தவர்,noun
இனம்,noun
இனவெறி,noun
இனி,other
இனிப்பு,noun
இனிமையான,adjective
இன்,other
இன்றிரவு,noun
இன்று,other
இன்னும்,other
இன்ஸ்பெக்டர்,other
இஸ்ரேல்,other
இஸ்லாமிய,adjective
இஸ்லாம்,other
ஈ,other
ஈகோ,other
ஈடுபட,verb
ஈடுபடு,verb
ஈடுபட்டுள்ளது,verb
ஈடுபாடு,noun
ஈரமான,adjective
ஈராக்கிய,other
ஈரானியன்,other
ஈர்க்க,verb
ஈர்க்கக்கூடிய,adjective
ஈர்க்கும்,verb
ஈர்ப்பு,noun
உங்களுடையது,other
உங்கள்,other
உச்ச,adjective
உச்சம்,noun
உச்சரிப்பு,noun
உச்சிமாநாடு,noun
உடல்,noun
உடற்பயிற்சி,noun
உடனடி,adjective
உடனடியாக,adverb
உடன்,other
உடன்பிறப்பு,noun
உடைக்க,verb
உடைந்தது,verb
உடைமை,noun
உடையவை,other
உடையில்,other
உட்கார,verb
உட்குறிப்பு,noun
உட்கூறு,noun
உட்பட,other
உட்பட்டு,verb
உட்புறம்,noun
உணரப்பட்டது,verb
உணருங்கள்,verb
உணர்கிறேன்,verb
உணர்கின்றன,verb
உணர்ச்சி,noun
உணர்ச்சிமிக்க,adjective
உணர்தல்,verb
உணர்திறன்,noun
உணர்வு,noun
உணர்வுபூர்வமாக,adverb
உணர்வுள்ள,adjective
உணர்வை,noun
உணவகம்,noun
உணவு,noun
உணவுமுறை,noun
உண்ணுதல்,verb
உண்மை,noun
உண்மையாகவே,other
உண்மையான,adjective
உண்மையிலேயே,other
உண்மையில்,other
உண்மையுள்ள,adjective
உதடு,verb
உதவி,noun
உதவிகரமாக,adjective
உதவிகள்,noun
உதவித்தொகை,noun
உதவியாளர்,noun
உதவு,noun
உதாரணமாக,other
உதாரணம்,noun
உதிரி,noun
உதை,verb
உத்தரவாதம்,noun
உத்தரவு,noun
உத்திரம்,noun
உத்வேகம்,noun
உந்துஉருளி,verb
உபகரணங்கள்,noun
உப்பு,noun
உமிழ்வு,noun
உம்,other
உம்-ஹூ,other
உயரடுக்கு,noun
உயரமான,adjective
உயரம்,noun
உயர்,adjective
உயர்த்த,verb
உயர்த்தி,verb
உயர்ந்தது,verb
உயர்வு,noun
உயிரியல்,noun
உயிரிழப்பு,noun
உயிரினம்,noun
உயிருடன்,other
உயிர்வாழ்தல்,verb
உரத்த,adjective
உரிமம்,noun
உரிமை,noun
உரிமையாளர்,noun
உருகும்,verb
உருட்டவும்,verb
உருட்டுதல்,verb
உருவகம்,noun
உருவப்படம்,noun
உருவம்,noun
உருவாக்க,verb
உருவாக்கம்,noun
உருளைக்கிழங்கு,noun
உரை,noun
உரையாடல்,noun
உலகம்,noun
உலகளாவிய,adjective
உலர்,adjective
உலாவி,verb
உலோகம்,noun
உல்லாசப்போக்கிடம்,noun
உழவர்,noun
உளவியலாளர்,noun
உளவியல்,noun
உளவு,noun
உளவுத்துறை,noun
உள்,other
உள்கட்டமைப்பு,noun
உள்நாட்டு,adjective
உள்ளடக்கம்,noun
உள்ளன,verb
உள்ளீடு,noun
உள்ளுணர்வு,noun
உள்ளூர்,"adjective,noun"
உள்ளே,other
உறக்கத்தில்,other
உறவினர்,noun
உறவு,noun
உறிஞ்சி,verb
உறிஞ்சு,verb
உறுதி,noun
உறுதியளிக்கிறது,verb
உறுதியாக,adverb
உறுதியை,noun
உறுப்பினர்,noun
உறுப்பு,noun
உறை,noun
உறைந்த,verb
உறைய,verb
உற்சாகமாக,adverb
உற்சாகமான,adjective
உற்சாகம்,noun
உற்பத்தி,noun
உற்பத்தித்திறன்,noun
உற்பத்தியாளர்,noun
ஊகம்,noun
ஊக்கத்தொகை,noun
ஊக்கமளிக்கும்,verb
ஊக்கம்,noun
ஊக்குவிக்க,verb
ஊக்குவிக்கும்,verb
ஊசி,noun
ஊஞ்சல்,noun
ஊடகம்,noun
ஊடுகதிர்,noun
ஊட்டச்சத்து,noun
ஊட்டி,noun
ஊதா,noun
ஊமை,noun
ஊழல்,noun
ஊழியர்கள்,noun
ஊற்று,noun
ஊனமுற்றவர்,noun
எஃகு,noun
எங்களுக்கு,other
எங்கும்,other
எங்கே,other
எங்கோ,other
எச்சரிக்கின்றனர்,verb
எச்சரிக்கை,noun
எடு,verb
எடுத்துக்கொள்,verb
எடை,noun
எட்டாவது,adjective
எட்டு,noun
எண்,noun
எண்ணம்,noun
எண்ணற்ற,adjective
எண்ணிக்கை,noun
எண்ணெய்,noun
எதிராக,other
எதிரி,noun
எதிரொலி,noun
எதிர்,adjective
எதிர்காலம்,noun
எதிர்கொள்ள,verb
எதிர்க்க,verb
எதிர்த்தார்,verb
எதிர்பாராத,adjective
எதிர்பாராதவிதமாக,other
எதிர்பார்க்கப்படுகிறது,verb
எதிர்பார்க்கலாம்,verb
எதிர்பார்க்கின்றன,verb
எதிர்பார்ப்பு,noun
எதிர்ப்பாளர்,noun
எதிர்ப்பு,noun
எதிர்மறை,adjective
எதிர்வினை,noun
எதுவாக,other
எதையும்,other
எந்த,other
எப்படி,other
எப்படியும்,other
எப்படியோ,other
எப்பொழுது,other
எப்போதாவது,other
எப்போதும்,other
எரிக்க,verb
எரிபொருள்,noun
எரியும்,verb
எலி,noun
எலுமிச்சை,noun
எலும்பு,noun
எல்லாம்,other
எல்லை,noun
எழுகின்றன,verb
எழுதப்பட்டது,verb
எழுது,verb
எழுதுவது,verb
எழுத்தறிவு,noun
எழுத்தாளர்,noun
எழுத்துப்பிழை,noun
எழுந்திரு,verb
எளிதாக,adverb
எளிய,adjective
என,other
எனவே,other
எனினும்,other
என்,other
என்கவுண்டர்,other
என்பதை,other
என்றாலும்,other
என்றால்,other
என்று,other
என்றென்றும்,other
என்ன,other
என்னுடையது,other
என்னை,other
எஸ்டேட்,noun
ஏக்கர்,noun
ஏதேனும்,other
ஏப்ரல்,other
ஏமாற்றம்,noun
ஏமாற்று,verb
ஏய்,other
ஏராளமான,adjective
ஏரி,noun
ஏலம்,noun
ஏவுகணை,noun
ஏவுதல்,verb
ஏழாவது,adjective
ஏழு,noun
ஏழை,noun
ஏற,verb
ஏற்கத்தக்கது,adjective
ஏற்கனவே,other
ஏற்ப,verb
ஏற்படும்,verb
ஏற்பாடு,noun
ஏற்ற,verb
ஏற்றதாக,adjective
ஏற்றம்,noun
ஏற்றுக்கொள்,verb
ஏற்றுக்கொள்ளுதல்,verb
ஏற்றுமதி,noun
ஏனெனில்,other
ஏன்,other
ஐந்தாவது,other
ஐந்து,noun
ஐபாட்,other
ஐம்பது,noun
ஐயா,other
ஐயோ,other
ஐரிஷ்,other
ஐரோப்பிய,adjective
ஒடி,verb
ஒட்டுமொத்த,adjective
ஒதுக்க,verb
ஒத்த,adjective
ஒத்திருக்கின்றன,verb
ஒத்துழைக்க,verb
ஒத்துழைப்பு,noun
ஒப்பந்த,noun
ஒப்பந்ததாரர்,noun
ஒப்பந்தம்,noun
ஒப்பனை,noun
ஒப்பிடு,verb
ஒப்பீடு,noun
ஒப்பீட்டளவில்,other
ஒப்புக்கொள்,verb
ஒப்புதல்,noun
ஒருங்கிணைக்க,verb
ஒருங்கிணைப்பாளர்,noun
ஒருங்கிணைப்பு,noun
ஒருபுறம்,other
ஒருபோதும்,other
ஒருமுறை,noun
ஒருவேளை,other
ஒரே,other
ஒலி,noun
ஒலிம்பிக்,other
ஒல்லியான,adjective
ஒவ்வொரு,other
ஒவ்வொன்றும்,other
ஒழிக்க,verb
ஒழுக்கமான,adjective
ஒழுக்கம்,noun
ஒழுங்காக,adverb
ஒழுங்குபடுத்து,verb
ஒழுங்குமுறை,noun
ஒளி,noun
ஒளிபரப்பு,noun
ஒளிரும்,verb
ஒற்றுமை,noun
ஒற்றை,"adjective,noun"
ஒற்றைப்படை,noun
ஒன்பது,noun
ஒன்றாக,other
ஒன்று,other
ஒன்றுக்கு,other
ஒன்றுபடுங்கள்,verb
ஒன்றுபட்டது,verb
ஒன்றுமில்லை,other
ஓ,other
ஓடிவிடுங்கள்,verb
ஓடு,verb
ஓடுதல்,verb
ஓடுபவர்,verb
ஓடை,noun
ஓட்டம்,noun
ஓட்டு,"verb,noun"
ஓட்டுதல்,verb
ஓநாய்,noun
ஓபரா,noun
ஓய்வு,noun
ஓய்வூதியம்,noun
ஓய்வெடுக்க,verb
ஓரளவு,"noun,adjective"
ஓவியம்,noun
ஓவியர்,noun
கஃபே,noun
கசப்பான,adjective
கசிவு,noun
கச்சேரி,noun
கடந்த,verb
கடமை,noun
கடலோர,adjective
கடல்,noun
கடவுளே,noun
கடற்கரை,noun
கடற்கொள்ளையர்,noun
கடற்படை,noun
கடன்,noun
கடன்பட்டுள்ளது,verb
கடி,"noun,verb"
கடிகாரம்,noun
கடிதம்,noun
கடினமான,adjective
கடுமையான,adjective
கடை,noun
கடையின்,noun
கட்சி,noun
கட்ட,"verb,noun"
கட்டணம்,noun
கட்டமைக்க,verb
கட்டமைப்பு,noun
கட்டம்,noun
கட்டளை,noun
கட்டாயப்படுத்த,verb
கட்டாயம்,noun
கட்டி,verb
கட்டிடக்கலை,noun
கட்டிடம்,noun
கட்டிப்பிடி,verb
கட்டு,"noun,verb"
கட்டுக்கதை,noun
கட்டுதல்,verb
கட்டுப்படுத்து,verb
கட்டுப்பாடு,noun
கட்டுமானம்,noun
கட்டுரை,noun
கட்டுரையாளர்,noun
கட்டைவிரல்,noun
கணக்கிட,verb
கணக்கியல்,noun
கணக்கீடு,noun
கணக்கு,noun
கணக்கெடுப்பு,noun
கணம்,noun
கணவன்,noun
கணிக்க,verb
கணிசமான,adjective
கணிதம்,noun
கணிப்பு,noun
கணினி,noun
கணுக்கால்,noun
கண்,noun
கண்கவர்,noun
கண்காட்சி,noun
கண்காணிக்க,verb
கண்காணிப்பு,noun
கண்டம்,noun
கண்டறிதல்,verb
கண்டறிய,verb
கண்டறியப்பட்டது,verb
கண்டனம்,noun
கண்டிப்பாக,adverb
கண்டிப்பான,adjective
கண்டுபிடிக்க,verb
கண்டுபிடிக்கும்,verb
கண்டுபிடிப்பு,noun
கண்ணாடி,noun
கண்ணியம்,noun
கண்ணீர்,noun
கண்ணோட்டம்,noun
கதவு,noun
கதிர்,noun
கதிர்வீச்சு,noun
கதை,noun
கத்தவும்,verb
கத்தி,noun
கத்தோலிக்க,other
கப்பல்,noun
கமிஷனர்,other
கம்பம்,noun
கம்பளம்,noun
கம்பி,noun
கம்யூனிஸ்ட்,other
கயிறு,noun
கரடுமுரடான,adjective
கரிம,noun
கருக்கலைப்பு,noun
கருணை,noun
கருதப்படுகிறது,verb
கருதுகின்றனர்,verb
கருதுகோள்,verb
கருத்தரிக்க,noun
கருத்தரித்தல்,noun
கருத்தியல்,noun
கருத்தில்,other
கருத்து,noun
கருப்பு,"adjective,noun"
கருவி,noun
கருவூலம்,noun
கருவேலமரம்,noun
கரை,noun
கர்ப்பம்,noun
கர்ப்பிணி,noun
கர்மம்,noun
கர்னல்,noun
கலக்கவும்,verb
கலங்குவது,verb
கலந்தது,verb
கலந்துகொள்கின்றனர்,verb
கலவரம்,noun
கலவை,noun
கலாச்சார,"noun,adjective"
கலாச்சாரம்,noun
கலை,noun
கலைக்கூடம்,noun
கலைஞர்,noun
கலோரி,noun
கல்,noun
கல்லறை,noun
கல்லீரல்,noun
கல்லூரி,noun
கல்வி,noun
கல்விசார்,adjective
கல்வியாளர்,noun
கவசம்,noun
கவரேஜ்,other
கவர்,noun
கவர்ச்சிகரமான,adjective
கவர்ச்சியான,adjective
கவர்னர்,other
கவலை,noun
கவலையுடன்,other
கவனமாக,adverb
கவனம்,noun
கவனிக்க,verb
கவனிக்கவில்லை,verb
கவனிப்பு,noun
கவிஞர்,noun
கவிதை,noun
கவுண்டர்,other
கவ்பாய்,noun
கழிப்பறை,noun
கழிவு,noun
கழுகு,noun
கழுதை,noun
கழுத்து,noun
கழுவுதல்,verb
களமிறங்கினார்,verb
களம்,noun
களிமண்,noun
களை,noun
கற்பவர்,"verb,noun"
கற்பழிப்பு,noun
கற்பனை,noun
கற்பனையான,adjective
கற்பிக்கின்றன,verb
கற்பித்தல்,verb
கற்றல்,noun
கனடியன்,other
கனமான,adjective
கனவு,noun
கன்னத்தில்,other
கன்னம்,noun
காகிதம்,noun
காங்கிரஸ்,other
காங்கிரஸ்காரர்,other
காசோலை,noun
காடு,noun
காட்சி,noun
காட்சிகள்,noun
காட்டி,noun
காட்டிக்கொடுக்கின்றன,verb
காட்டில்,noun
காட்டு,"noun,verb"
காட்டேரி,noun
காணவில்லை,verb
காணொளி,noun
காதலன்,noun
காதலி,noun
காதல்,noun
காது,noun
காத்திரு,verb
காத்திருங்கள்,verb
காப்பகம்,noun
காப்பீடு,noun
காப்பு,noun
காப்புரிமை,noun
காயப்படுத்தியது,verb
காயப்படுத்து,verb
காயம்,noun
காய்கறி,noun
காய்ச்சல்,noun
காரணமாக,other
காரணம்,noun
காரணி,noun
கார்,noun
கார்ட்டூன்,noun
கார்பன்,noun
கார்போஹைட்ரேட்,noun
கார்ப்ஸ்,noun
கால,"noun,adjective"
காலக்கெடுவை,noun
காலணி,noun
காலநிலை,noun
காலம்,noun
காலர்,noun
காலனி,noun
காலனித்துவ,noun
காலாண்டு,noun
காலியாக,adverb
காலுறை,noun
காலை,noun
கால்,noun
கால்சட்டை,noun
கால்நடைகள்,noun
கால்பகுதி,noun
கால்பந்து,noun
காவலர்,noun
காவலில்,other
காவல்,noun
காளை,noun
காற்று,noun
கான்கிரீட்,noun
கிடைக்கும்,verb
கிட்,other
கிட்டத்தட்ட,adverb
கிட்டார்,noun
கிண்ணம்,noun
கியர்,other
கிரகம்,noun
கிராமப்புற,noun
கிராமம்,noun
கிராம்,noun
கிரீடம்,noun
கிரீம்,noun
கிரேக்கம்,noun
கிழக்கு,noun
கிழித்தெறிய,verb
கிளர்ச்சியாளர்,noun
கிளிப்,noun
கிளை,noun
கிறிஸ்தவம்,noun
கிறிஸ்துமஸ்,other
கிறிஸ்துவர்,other
கீழே,other
கீழ்,adjective
கீறல்,noun
குகை,noun
குக்கீ,noun
குச்சி,noun
குடல்,noun
குடித்துவிட்டு,verb
குடிப்பது,verb
குடிமகன்,noun
குடிமை,noun
குடியரசு,noun
குடியிருப்பாளர்,noun
குடியிருப்பு,noun
குடியுரிமை,noun
குடியேறியவர்,noun
குடியேற்றம்,noun
குடுத்து,verb
குடும்பம்,noun
குணப்படுத்த,verb
குணமாகும்,verb
குணாதிசயம்,noun
குண்டு,noun
குண்டுவீச்சு,noun
குதிகால்,noun
குதிக்க,verb
குதிரை,noun
குத்து,"verb,noun"
குப்பை,noun
குமாஸ்தா,other
குமிழி,noun
கும்பல்,noun
குரங்கு,noun
குரல்,noun
குரு,noun
குருடர்,noun
குலுக்கல்,noun
குவாண்டம்,other
குவியல்,noun
குழந்தை,noun
குழப்பம்,noun
குழாய்,noun
குழி,noun
குழு,noun
குழுவினர்,noun
குளம்,noun
குளியலறை,noun
குளியல்,noun
குளிர்,noun
குளிர்காலம்,noun
குறி,noun
குறிக்கும்,verb
குறிச்சொல்,noun
குறிப்பாக,other
குறிப்பான்,verb
குறிப்பிடத்தக்கது,other
குறிப்பிடவும்,verb
குறிப்பிடுகின்றன,verb
குறிப்பிட்ட,adjective
குறிப்பு,noun
குறியீடு,noun
குறியீட்டு,noun
குறுகிய,adjective
குறுக்கீடு,noun
குறுக்கு,"adjective,noun"
குறைக்க,verb
குறைந்த,adjective
குறைந்தது,adjective
குறைந்தபட்ச,adjective
குறைந்தபட்சம்,noun
குறைபாடு,noun
குறைப்பு,noun
குறையும்,verb
குறைவாக,adverb
குறைவான,adjective
குற்றச்சாட்டு,noun
குற்றம்,noun
குற்றவாளி,noun
கூச்சமுடைய,adjective
கூட,other
கூடாரம்,noun
கூடி,"verb,noun"
கூடு,noun
கூடுதலாக,adverb
கூடுதல்,verb
கூடும்,verb
கூடை,noun
கூடைப்பந்து,noun
கூட்டணி,noun
கூட்டம்,noun
கூட்டாட்சியின்,noun
கூட்டாளி,noun
கூட்டு,noun
கூண்டு,noun
கூரை,noun
கூர்மையான,adjective
கூலி,noun
கூறப்படும்,verb
கூறு,noun
கூற்று,noun
கொண்டிருக்கும்,verb
கொதி,noun
கொத்து,noun
கேக்,noun
கேட்க,verb
கேட்டல்,noun
கேட்பவர்,noun
கேபிள்,noun
கேப்டன்,other
கேரியர்,noun
கேரேஜ்,noun
கேலரி,noun
கேலன்,noun
கேளுங்கள்,verb
கேள்,verb
கேள்வி,noun
கேள்வித்தாள்,noun
கேன்வாஸ்,noun
கோட்பாட்டை,noun
கோணி,noun
கோபுரம்,noun
கோப்பு,noun
கோப்பை,noun
கோர்,"verb,noun"
கை,noun
கைதி,noun
கைது,verb
கைநிறைய,adjective
கைபேசி,noun
கைப்பற்று,noun
கைப்பிடி,noun
கையகப்படுத்தல்,noun
கையாள,verb
கையுறை,noun
கையெழுத்து,noun
கைவிட,verb
கைவிடு,verb
கைவினை,noun
கொக்கி,noun
கொஞ்சம்,other
கொடி,noun
கொடிய,"noun,adjective"
கொடுக்க,verb
கொடுக்கப்பட்டது,verb
கொடூரமான,adjective
கொட்டகை,noun
கொண்டாடுகிறார்கள்,verb
கொண்டாட்டம்,noun
கொண்டிருக்கும்,verb
கொண்டு,other
கொத்து,noun
கொம்பு,noun
கொரிய,other
கொலஸ்ட்ரால்,noun
கொலை,"verb,noun"
கொலைகாரன்,noun
கொல்ல,verb
கொல்லைப்புறம்,noun
கொழுப்பு,noun
கொள்கலன்,noun
கொள்கை,noun
கொள்முதல்,noun
கொள்ளையடிக்க,verb
கோடிட்டு,verb
கோடு,noun
கோடை,noun
கோட்,noun
கோட்டை,noun
கோட்பாடு,noun
கோணம்,noun
கோதுமை,noun
கோபம்,noun
கோரிக்கை,noun
கோல்ஃப்,other
கோவில்,noun
கோழி,noun
கோளம்,noun
கோளாறு,noun
க்கான,other
சக,other
சகாப்தம்,noun
சகோதரன்,noun
சகோதரி,noun
சக்கரம்,noun
சக்தி,noun
சங்கடப்பட,verb
சங்கடமான,adjective
சங்கம்,noun
சங்கிலி,noun
சடங்கு,noun
சட்டகம்,noun
சட்டசபை,noun
சட்டபூர்வமான,adjective
சட்டப்படி,adjective
சட்டமன்றம்,noun
சட்டமியற்றுபவர்,other
சட்டமியற்றும்,other
சட்டம்,noun
சட்டவிரோதமானது,adjective
சட்டை,noun
சண்டை,noun
சதம்,noun
சதவிதம்,noun
சதவீதம்,noun
சதி,noun
சதுர,"adjective,noun"
சதை,noun
சத்தம்,noun
