words,pos
chungu,noun
chuo,noun
chupa,noun
classic,other
classical,other
cream,other
dada,noun
dai,other
daima,adverb
dakika,noun
daktari,noun
dalili,verb
dampo,other
damu,noun
daraja,noun
darasa,noun
dari,noun
darubini,noun
data,noun
dau,other
dawa,"verb,noun"
dawati,noun
dazeni,other
demokrasia,noun
deni,noun
dereva,noun
Desemba,other
dessert,other
desturi,noun
dhahabu,noun
dhahania,verb
dhahiri,adjective
dhaifu,adjective
dhamana,noun
dhambi,noun
dhamira,noun
dhana,noun
dharura,noun
dhibiti,verb
dhidi,other
Dhima,other
dhoruba,noun
dini,noun
dirisha,noun
diski,noun
dna,other
doa,noun
dodoso,other
dokezo,noun
dola,noun
dondoo,noun
doria,other
dosari,noun
drift,other
droo,other
dua,noun
dubu,noun
dude,other
duka,noun
Duka,noun
dunia,noun
dutu,noun
ego,other
ekari,noun
elekeza,verb
eleza,verb
elfu,noun
elimu,noun
endelea,verb
endelevu,other
endesha,verb
eneo,noun
eti,other
fafanua,verb
fahali,noun
fahamu,verb
Fahamu,verb
fahari,noun
faida,noun
faili,noun
falsafa,noun
familia,noun
fantasia,other
fanya,verb
faragha,noun
faraja,noun
farasi,noun
fasihi,noun
fasta,other
favorite,other
Februari,other
fedha,noun
fidia,verb
fikiri,verb
fikiria,verb
fikra,noun
filamu,noun
fimbo,noun
fisadi,noun
fizikia,noun
flash,other
fomu,noun
fomula,noun
franchise,other
fremu,other
fuatilia,verb
fujo,other
fukuza,verb
fulana,other
fulani,other
fumbo,noun
fundi,noun
fundisha,verb
funga,verb
funua,verb
furaha,noun
furahi,verb
fursa,noun
futa,verb
galaksi,noun
galoni,noun
ganda,noun
gari,noun
gazeti,noun
genge,noun
gesi,noun
ghafla,adverb
ghairi,other
ghalani,verb
ghali,adjective
gharama,noun
ghasia,noun
ghorofa,noun
ghuba,noun
gia,other
gitaa,noun
giza,noun
glavu,other
gofu,noun
gop,other
gorofa,noun
gosh,other
goti,noun
grafu,noun
gramu,noun
gundua,verb
gunia,noun
gurudumu,noun
gwaride,noun
ha,other
habari,noun
hadharani,other
hadithi,noun
hafifu,adjective
hai,other
haiba,noun
haijulikani,verb
haiwezekani,verb
haiwezi,verb
haja,noun
haki,noun
hakika,noun
hakiki,verb
hakikisha,verb
hakimiliki,noun
Hakimu,other
hakuna,other
halali,other
hali,noun
halisi,adjective
halloween,other
hamasisha,verb
hamsini,other
hamu,other
handaki,verb
hang,other
hapa,other
Hapana,other
hapo,other
haraka,adverb
harakati,noun
hariri,noun
harufu,noun
harusi,noun
hasa,other
hasara,noun
hasi,verb
hasira,noun
hata,noun
hatari,adjective
hati,noun
hatia,noun
hatima,noun
hatimaye,adverb
hatua,noun
haya,other
hazina,noun
hekalu,noun
hekima,noun
hela,noun
helikopta,noun
hema,noun
hesabu,noun
heshima,noun
hewa,noun
hifadhi,noun
Hifadhi,noun
hifadhidata,noun
hii,other
hila,other
himaya,noun
himiza,verb
hisa,noun
hisabati,noun
hisani,noun
hisia,noun
historia,noun
hitaji,noun
hitimisho,noun
Hitimu,other
hivyo,other
hiyo,other
hizo,other
hmm,other
hofu,noun
hoja,noun
homa,noun
homoni,noun
hospitali,noun
hoteli,noun
hotuba,noun
hubiri,verb
hudhuria,verb
huduma,noun
huenda,other
hujambo,other
hukumu,"verb,noun"
huria,adjective
huru,other
huruma,noun
husika,verb
hutegemea,verb
hutumia,verb
huzuni,noun
hypothesis,other
i,other
idara,noun
ijayo,verb
Ijumaa,other
ikijumuisha,verb
ikiwezekana,verb
ikoni,noun
ikulu,noun
iliendelea,verb
iliongezeka,verb
iliyoandikwa,verb
iliyobaki,verb
iliyopendekezwa,verb
iliyopita,verb
imani,noun
imara,noun
imarisha,verb
imba,noun
imefungwa,verb
imezimwa,verb
inadaiwa,verb
inafaa,verb
inahitajika,verb
inakadiriwa,verb
inaonekana,verb
inapaswa,verb
inapatikana,verb
inaripotiwa,verb
inasumbua,verb
inatisha,verb
inaweza,verb
inawezekana,verb
inayoendelea,verb
inayohusu,verb
inayojulikana,verb
inayoonekana,verb
inayoongoza,verb
inayotarajiwa,verb
inayowezekana,verb
inayozunguka,verb
inazidi,verb
inchi,noun
index,other
Ingång,other
ingawa,other
ingekuwa,verb
ingia,verb
ingiza,verb
ini,other
injili,noun
injini,noun
insha,noun
Inua,verb
ipad,other
ipasavyo,verb
iphone,other
iraki,other
ishara,noun
ishirini,other
isipokuwa,other
isitoshe,verb
isiyoaminika,adjective
isiyofaa,adjective
israeli,other
itakuwa,verb
itifaki,noun
itikadi,noun
jadi,other
jamaa,noun
jamani,other
jambo,noun
jamhuri,noun
jamii,noun
jana,other
janga,noun
jangwa,noun
jani,noun
januari,other
jar,noun
jaribio,noun
jaribu,verb
jarida,noun
jasho,noun
jasiri,adjective
jasusi,noun
jaza,verb
jazi,other
jeans,noun
jela,verb
jenga,noun
jengo,noun
jeni,other
jeraha,noun
jeshi,noun
jeuri,noun
jibini,noun
jibu,noun
jicho,noun
jifunze,verb
jikoni,noun
jimbo,noun
jina,noun
jinai,other
jinamizi,noun
jino,noun
jinsia,noun
jioni,noun
jirani,noun
jitahidi,verb
jitihada,verb
jitu,noun
jiuzulu,other
jiwe,noun
joka,other
joto,noun
jozi,other
jua,verb
juhudi,noun
juisi,noun
jukumu,noun
jukwaa,noun
julai,other
jumamosi,noun
jumanne,other
Jumapili,other
jumatano,other
jumatatu,other
jumla,noun
jumuisha,verb
jumuiya,noun
Juni,other
juror,other
jury,other
juu,other
kabati,noun
kabidhi,verb
kabila,noun
kabisa,adverb
kabla,other
kabohaidreti,other
kaboni,other
kaburi,noun
kadhaa,other
kadi,noun
kahawa,noun
kahawia,adjective
kaka,noun
kalamu,noun
kale,noun
Kalenda,other
kali,adjective
kalori,noun
kama,other
kamanda,noun
kamata,verb
kamati,noun
kamba,noun
kambi,noun
kamera,noun
kamili,adjective
kamilisha,verb
kamishna,other
kampeni,noun
kampuni,noun
kamwe,adverb
Kanada,other
kanali,noun
kando,other
kanga,noun
kanisa,noun
kanuni,noun
karakana,noun
karanga,noun
karani,noun
karatasi,noun
karibu,other
karne,noun
kasa,noun
kashfa,noun
kasi,"noun,adjective"
kasino,noun
kasirika,verb
kaskazini,other
kata,noun
kataza,verb
kategoria,noun
kati,other
katiba,noun
katibu,noun
katika,other
katikati,other
katuni,noun
kauli,noun
kaunta,noun
kavu,adjective
kawaida,noun
kaya,noun
kazi,noun
kebo,other
kejeli,other
keki,noun
kelele,noun
kemia,noun
kemikali,noun
kengele,noun
kesho,other
kesi,noun
kiafya,noun
kiakili,noun
kiapo,noun
kiarabu,noun
kiashirio,noun
kiasi,noun
kiatu,noun
kibali,noun
kibanda,noun
kibao,noun
kibayolojia,noun
kibiashara,noun
kibodi,noun
kiburi,noun
kichaa,adjective
kichaka,noun
kichekesho,noun
kicheko,noun
kichocheo,noun
kichochezi,noun
kichupo,noun
kichwa,noun
kidevu,noun
kidijitali,noun
kidini,noun
kidiplomasia,noun
kidogo,adverb
kidokezo,noun
kidole,noun
kidonge,noun
kidunia,noun
kielektroniki,noun
kielelezo,noun
kielimu,other
kifaa,noun
kifahari,"noun,adjective"
kifalme,noun
kifalsafa,noun
Kifaransa,noun
kifedha,noun
kifo,noun
kifua,noun
kifungu,noun
kifuniko,noun
kifupi,noun
kifurushi,noun
kigaidi,noun
kigeni,noun
kigezo,noun
kigiriki,noun
kihafidhina,other
kihalisi,noun
kiharusi,noun
kihisia,noun
kihispania,other
Kihispania,other
kihistoria,noun
Kiholanzi,other
kiingereza,noun
kiingilio,noun
kiini,noun
kiirish,other
Kiitaliano,other
kiitikadi,noun
kijamii,noun
kijana,noun
kijani,adjective
Kijapani,other
kijerumani,other
kijeshi,noun
kijiji,noun
kijijini,noun
kijiko,noun
kijivu,noun
kikabila,noun
kikaboni,noun
kikamilifu,noun
kikanda,noun
kikapu,noun
kikatiba,noun
kikatili,noun
kike,other
kikoa,noun
kikombe,noun
kikomo,noun
kikomunisti,noun
Kikorea,other
kikosi,noun
kikubwa,adjective
kikundi,noun
kikwazo,noun
kila,other
Kilatini,other
kilele,noun
kilima,noun
kilimo,noun
kimaadili,noun
kimaendeleo,noun
kimapenzi,noun
kimapokeo,noun
kimataifa,adjective
Kimbia,verb
kimbunga,noun
kimkakati,noun
kimsingi,adjective
kimwili,noun
kimya,noun
kina,other
kinachojulikana,verb
kinadharia,verb
kinda,other
kinga,other
kingono,noun
kinu,noun
kinyume,noun
kiolesura,noun
kiongozi,noun
kioo,noun
kiota,noun
kiotomatiki,noun
kipaji,noun
kipande,noun
kipaumbele,noun
kipekee,adjective
kipengee,noun
kipengele,noun
kipenzi,noun
kipimo,noun
kipindi,noun
kipofu,noun
kirafiki,noun
kiraka,noun
kiroho,noun
kirumi,noun
Kirusi,other
kisaikolojia,noun
kisanii,noun
kisasa,noun
kisayansi,noun
kisheria,noun
kisiasa,noun
kisigino,noun
kisiwa,noun
kisu,noun
kisukari,noun
kisukuku,noun
kitaaluma,noun
kitabia,noun
kitabu,noun
kitaifa,adjective
kitako,noun
kitambaa,noun
kitambulisho,noun
kitanda,noun
kitanzi,noun
kiteknolojia,noun
kitendo,noun
kitengo,noun
kiti,noun
kitivo,noun
kitongoji,noun
kitropiki,noun
kitu,noun
kitufe,noun
kituko,noun
kitunguu,noun
kituo,noun
kiuchumi,noun
kiufundi,noun
kiumbe,noun
kiume,noun
kiungo,noun
kiutamaduni,noun
kiutawala,noun
kivinjari,noun
kivuli,noun
kivutio,noun
kiwanda,noun
kiwango,noun
kiwanja,noun
kiwewe,noun
kiwiko,noun
kizazi,noun
kizingiti,noun
kizuizi,noun
klabu,noun
klipu,noun
kocha,verb
Kodi,other
kodisha,verb
kofi,other
kofia,noun
kola,noun
koloni,noun
kombora,other
kompyuta,noun
kona,verb
konda,noun
kondoo,noun
kongamano,noun
koo,other
kopesha,verb
koroga,verb
kosa,noun
kote,noun
koti,noun
kozi,noun
Krismasi,other
kuacha,verb
kuadhibu,verb
kuagiza,verb
kuahidi,verb
kuajiri,verb
kuaminika,verb
kuamka,verb
kuamua,verb
kuandaa,verb
kuandamana,verb
kuandika,verb
kuangalia,verb
kuangaza,verb
kuanguka,verb
kuanza,verb
kuanzia,verb
kuanzisha,verb
kuanzishwa,verb
kuashiria,verb
kuathiri,verb
kubadili,verb
kubadilika,verb
kubadilisha,verb
kubadilishana,verb
kubaki,other
kubali,verb
kubeba,verb
kubisha,verb
kubishana,verb
kuboresha,verb
kuboreshwa,verb
kubuni,verb
kubwa,adjective
kuchagua,verb
kuchambua,verb
kuchanganya,verb
kuchanganyikiwa,verb
kuchangia,verb
kuchapisha,verb
kuchekesha,verb
kuchelewa,verb
kucheza,verb
kuchimba,verb
kuchora,verb
kuchukua,verb
kuchunguza,verb
kudai,other
kudanganya,verb
kudhani,verb
kudhaniwa,verb
kudhibiti,verb
kudhoofisha,verb
kudumisha,verb
kudumu,verb
kuelea,verb
kuelekea,verb
kuelewa,verb
kueleza,verb
kuelimisha,verb
kuendelea,verb
kuendeleza,verb
kuendesha,verb
kuenea,verb
kuepuka,verb
kuepukika,other
kufa,verb
kufagia,verb
kufahamu,verb
kufanana,verb
kufanikiwa,verb
kufichua,verb
kufifia,verb
kufika,verb
kufikia,verb
kufikiri,verb
kufikisha,verb
kufilisika,verb
kufuata,verb
kufuatilia,verb
kufuli,noun
kufulia,verb
kufundisha,verb
kufungia,verb
kufurahia,verb
kufuta,verb
kugawanya,verb
kugeuka,verb
kugombea,verb
kugundua,verb
kugusa,verb
kuguswa,verb
kuhakikisha,verb
kuhalalisha,verb
kuhama,verb
kuhamasisha,verb
kuhani,verb
kuharibu,verb
kuhifadhi,verb
kuhimiza,verb
kuhisi,verb
kuhitimisha,verb
kuhitimu,verb
kuhusiana,other
kuhusika,verb
kuhusisha,verb
kuhusishwa,verb
kuhusu,other
kuiba,verb
kuibuka,verb
kuidhinisha,verb
kuimarisha,verb
kuingia,verb
kuingiliana,verb
kuinua,verb
kuishi,verb
kuja,other
kujadili,verb
kujadiliana,verb
kujali,other
kujenga,verb
kujeruhi,other
kujiamini,verb
kujiandikisha,verb
kujieleza,verb
kujifanya,verb
kujificha,verb
kujifunza,verb
kujihami,verb
kujikwaa,verb
kujitegemea,verb
kujitenga,verb
kujitia,verb
kujitokeza,verb
kujitolea,verb
kujiua,verb
kujiunga,verb
kujiviringisha,verb
kujua,verb
kukaa,verb
kukabiliana,verb
kukamata,verb
kukamatwa,verb
kukaribisha,verb
kukataa,verb
kukatiza,verb
kukera,verb
kuki,other
kukimbia,verb
kukimbilia,verb
kukiri,verb
kukiuka,verb
kukodisha,verb
kukosa,verb
kukosoa,verb
kuku,noun
kukua,verb
kukubali,verb
kukubalika,verb
kukumbatia,verb
kukusanya,verb
kukusanyika,verb
kukutana,verb
kukuza,verb
kula,noun
kulaani,other
kulala,verb
kulalamika,verb
kulazimisha,verb
kuleta,verb
kulia,verb
kuliko,other
kulinda,verb
kulingana,other
kulinganisha,verb
kulipa,verb
kulipuka,verb
kulipwa,verb
kulungu,noun
kumaliza,verb
kumalizia,verb
kumbe,other
kumbuka,verb
Kumbuka,verb
kumbukumbu,noun
kumbusha,verb
kumeza,verb
kumi,noun
kumiliki,verb
kumudu,other
kumwagika,verb
kundi,noun
kunja,verb
kunong'ona,verb
kununua,verb
kunyakua,verb
kunyonya,verb
kunyoosha,verb
kunyumbulika,verb
kunywa,verb
kuoa,verb
kuoga,verb
kuogelea,verb
kuokoa,verb
kuomba,verb
kuona,verb
kuondoa,verb
kuondoka,verb
kuondolewa,verb
kuonekana,verb
kuongeza,verb
kuongezeka,verb
kuongoza,verb
kuonyesha,verb
kupambana,verb
kupanda,verb
kupanga,verb
kupanua,verb
kupanuliwa,verb
kupasuka,verb
kupata,verb
kupatikana,verb
kupendekeza,verb
kupendeza,verb
kupewa,verb
kupigana,verb
kupika,verb
kupima,verb
kupinga,verb
kupita,verb
kupitia,verb
kupitisha,verb
kupitishwa,verb
kupokea,verb
kupona,noun
kuponda,verb
kupoteza,verb
kupumua,verb
kupungua,verb
kupunguza,verb
kupuuza,verb
kura,noun
kurejesha,verb
kurekebisha,verb
kurekodi,verb
kuridhika,verb
kuridhisha,verb
kuripoti,verb
kurithi,verb
kurudi,verb
kurudia,verb
kuruhusu,verb
kuruka,verb
kusafiri,verb
kusahau,verb
kusaidia,verb
kusaliti,verb
kusambaza,verb
kushambulia,verb
kushangaa,verb
kushangaza,verb
kushauriana,verb
kushawishi,verb
kushawishika,verb
kusherehekea,verb
kushinda,verb
kushindana,verb
kushindwa,verb
kushiriki,verb
kushoto,adjective
kushtaki,other
kushuka,verb
kusihi,verb
kusikia,verb
kusimama,verb
kusimamisha,verb
kusini,other
kusisimua,verb
kusisitiza,verb
kusita,verb
kusitasita,verb
kusitisha,verb
kusoma,verb
kustaafu,verb
kustahiki,verb
kustawi,verb
kusubiri,verb
kusudi,noun
kusudia,verb
kusugua,verb
kutafakari,verb
kutafsiri,verb
kutafuta,verb
kutaja,verb
kutaka,verb
kutambaa,verb
kutambua,verb
kutambuliwa,verb
kutania,verb
kutatua,verb
kutawala,verb
kutawanya,verb
kutazama,verb
kutegemea,verb
kutegemewa,verb
kutekeleza,verb
kuteleza,verb
kutembea,verb
kuteseka,verb
kutetea,verb
kuteua,verb
kuthamini,verb
kuthubutu,verb
kutibu,verb
kutishia,verb
kutoa,verb
kutofautiana,verb
kutofautisha,verb
kutoka,verb
kutokana,verb
kutokea,verb
kutokubaliana,verb
kutokuwepo,other
kutolewa,verb
kutoroka,verb
kutosha,verb
kutoweka,verb
kutua,verb
kutuliza,verb
kutumia,verb
kutumika,verb
kutunga,verb
kutupa,verb
kutupwa,verb
kuu,adjective
kuua,verb
kuuma,adjective
kuumia,verb
kuumiza,verb
kuunda,verb
kuungana,verb
kuunganisha,verb
kuungua,verb
kuuza,verb
kuvaa,verb
kuvamia,verb
kuvumilia,verb
kuvunjwa,verb
kuvuruga,verb
kuvutia,verb
kuwa,verb
kuwahudumia,verb
kuwajibika,verb
kuwakilisha,verb
kuwasili,verb
kuwasiliana,verb
kuweka,verb
kuwepo,verb
kuwezesha,verb
kuwinda,verb
kuyeyuka,verb
kuzalisha,verb
kuzaliwa,verb
kuzama,verb
kuzika,verb
kuzimu,noun
kuzingatia,verb
kuzuia,verb
kuzunguka,verb
kuzungumza,verb
kwa,other
kwaheri,other
kwanza,other
kweli,adjective
Kweli,other
kwenda,verb
kwenye,other
kwingineko,other
labda,other
ladha,noun
lafudhi,noun
laini,adjective
lakini,other
lala,verb
lami,noun
lango,noun
lawama,verb
lax,other
lazima,other
lazimisha,verb
lebo,noun
lengo,noun
lenzi,noun
leo,other
leseni,noun
leza,noun
licha,noun
lifti,noun
ligi,noun
likizo,noun
limau,noun
lini,noun
lishe,noun
logi,noun
lori,noun
lugha,noun
Luteni,other
lyrics,other
maabara,noun
maadili,noun
maalum,adjective
Maalum,adjective
maambukizi,noun
maana,noun
maandalizi,noun
maandamano,noun
maandiko,noun
maandishi,noun
maarifa,noun
maarufu,adjective
mabadiliko,noun
mabishano,noun
machafuko,noun
macho,noun
machozi,noun
machungwa,noun
machweo,noun
mada,noun
madai,noun
madhara,noun
madhubuti,adjective
maduka,noun
maegesho,noun
maelekezo,noun
maelewano,noun
maelezo,noun
maendeleo,noun
mafanikio,noun
mafundisho,noun
mafunzo,noun
mafuriko,noun
mafuta,noun
mageuzi,noun
magharibi,other
magugu,noun
magumu,noun
mahakama,noun
mahali,noun
maharagwe,noun
maharamia,noun
mahindi,noun
mahitaji,noun
mahojiano,noun
mahudhurio,noun
maili,noun
maisha,noun
maiti,noun
majaribio,noun
majeruhi,noun
maji,noun
majibu,noun
majimaji,other
majivu,noun
majonzi,noun
majuto,noun
makadirio,noun
makala,noun
makali,noun
makamu,noun
makazi,noun
makini,adjective
maktaba,noun
makubaliano,noun
makubwa,adjective
makumbusho,noun
malaika,noun
malalamiko,noun
malazi,noun
malezi,noun
mali,adjective
malipo,noun
malisho,noun
malkia,noun
mama,noun
mambo,noun
mamlaka,noun
mandamanaji,noun
mandhari,noun
maneno,noun
mantiki,noun
manufaa,noun
maombi,noun
maoni,noun
maono,noun
maonyesho,noun
mapafu,noun
mapambano,noun
mapato,noun
mapema,adverb
mapendekezo,noun
mapenzi,noun
mapinduzi,noun
mapishi,noun
mapokezi,noun
mapumziko,noun
marehemu,adjective
marekebisho,noun
maridadi,adjective
marudio,verb
masafa,noun
mashariki,noun
masharti,noun
mashindano,noun
mashine,noun
mashtaka,noun
mashua,noun
mask,other
maskini,noun
masoko,noun
matangazo,noun
matarajio,noun
mate,other
mateka,noun
matengenezo,noun
mateso,noun
matibabu,noun
matofali,noun
matokeo,noun
matope,noun
matumaini,noun
matumizi,noun
matunda,noun
mauaji,noun
maudhui,noun
maumbile,noun
maumivu,noun
mauti,noun
mauzo,noun
mavazi,noun
mavuno,noun
mawasiliano,noun
mawazo,noun
mazao,noun
mazingira,noun
mazishi,noun
maziwa,noun
mazoezi,noun
mazungumzo,noun
mbadala,noun
mbali,adjective
mbalimbali,adjective
mbao,noun
mbaya,adjective
mbegu,noun
mbele,other
mbichi,adjective
mbili,other
mbinguni,noun
mbinu,noun
mbio,noun
mboga,noun
mbunge,noun
mbunifu,adjective
mbuzi,noun
mbwa,noun
mchakataji,noun
mchakato,noun
mchambuzi,noun
mchana,noun
mchanga,noun
mchanganyiko,noun
mchangiaji,noun
mchango,noun
mchapishaji,noun
mchawi,noun
mchele,noun
mchezaji,noun
mchezo,noun
mchongaji,noun
mchoraji,noun
mchoro,noun
mchujo,noun
mchungaji,noun
mchuuzi,noun
mchuzi,noun
mdogo,adjective
mdomo,noun
mduara,noun
mdudu,noun
mdundo,noun
mechi,noun
medali,noun
meli,other
Meneja,noun
mengi,adjective
menyu,noun
mexican,other
meya,noun
meza,noun
mfadhili,noun
mfalme,noun
mfanano,noun
mfano,noun
mfanyabiashara,noun
mfanyakazi,noun
mfuasi,noun
mfuko,noun
mfukoni,noun
mfululizo,noun
mfumo,noun
mfungwa,noun
mfupa,noun
mfupi,adjective
mgahawa,noun
mgawanyiko,noun
mgeni,noun
mgogoro,noun
mgombea,noun
mgomo,noun
mgonjwa,noun
mguu,noun
mh,other
mhamiaji,noun
mhandisi,noun
mhariri,noun
mhojiwa,other
mia,noun
mienendo,verb
mila,noun
milele,other
milioni,noun
milki,verb
mimba,noun
mimea,noun
mimi,other
mimina,verb
mionzi,noun
misaada,noun
miss,other
misuli,noun
mita,noun
mitambo,noun
mitende,noun
miundombinu,noun
mizani,noun
mjadala,noun
mjasiriamali,noun
mjeledi,noun
mji,noun
mjinga,"adjective,noun"
mjini,other
mjomba,noun
mkaguzi,noun
mkahawa,noun
mkakati,noun
mkali,adjective
mkanda,noun
Mkandarasi,other
mkanganyiko,noun
mkarimu,adjective
mkataba,noun
mkate,noun
mkatili,noun
mkatoliki,noun
mkazi,noun
mkazo,noun
mke,noun
mkia,noun
mkimbiaji,noun
mkimbizi,noun
mkoa,noun
mkokoteni,noun
mkoloni,noun
mkondo,noun
mkongwe,noun
mkono,noun
mkopo,noun
mkosaji,noun
mkosoaji,noun
mkristo,other
mkubwa,adjective
mkufunzi,noun
mkulima,noun
mkunjo,noun
mkurugenzi,noun
mkusanyiko,noun
mkutano,noun
mkuu,noun
mkwaruzo,noun
mlango,noun
mlangoni,noun
mlevi,noun
mlezi,verb
mlima,noun
mlingano,noun
mlinzi,noun
mlipuko,noun
mlo,noun
mlolongo,noun
mm,other
mmarekani,other
mmea,noun
mm-hmm,other
mmiliki,verb
mnajimu,noun
mnara,noun
mnunuzi,noun
mnyama,noun
mnyororo,noun
moja,other
molekuli,noun
moshi,noun
motisha,other
moto,"noun,adjective"
motor,noun
moyo,noun
mpaka,other
mpangilio,noun
mpango,noun
mpasuko,noun
mpelelezi,noun
mpendwa,"adjective,noun"
mpenzi,noun
mpiganaji,noun
mpini,noun
mpinzani,noun
mpira,noun
mpishi,noun
mpito,noun
mpokeaji,noun
mpole,adjective
mpya,adjective
mraba,noun
mradi,noun
mratibu,other
mrefu,adjective
mrembo,noun
mrengo,noun
msaada,noun
msafiri,noun
msaidizi,noun
msalaba,noun
Msamiati,noun
msanii,noun
msemaji,noun
mshahara,noun
mshairi,noun
mshale,noun
mshangao,noun
mshauri,noun
mshiko,noun
mshindani,noun
mshindi,noun
mshindwi,noun
mshirika,noun
mshiriki,noun
mshtakiwa,noun
mshtuko,noun
mshumaa,noun
msiba,noun
msichana,noun
msikilizaji,noun
msimamizi,noun
msimamo,noun
msimu,noun
msimulizi,noun
msingi,noun
Msiria,other
msisimko,noun
msisitizo,noun
msitu,noun
msituni,noun
msomaji,noun
msongamano,noun
mstaafu,noun
mstari,noun
msukumo,noun
msumari,noun
msururu,noun
mtaa,noun
mtaala,noun
mtaalam,noun
mtaalamu,noun
mtaani,noun
mtafiti,noun
mtaji,noun
mtakatifu,noun
mtalii,noun
mtandao,noun
mtandaoni,noun
mtazamaji,noun
mtazamo,noun
mtego,noun
mteja,noun
mtendaji,noun
mtengenezaji,noun
mteremko,noun
mtetezi,noun
mteule,noun
mti,noun
mtihani,noun
mtindo,noun
mtiririko,noun
mto,noun
Mto,noun
mtoaji,noun
mtoto,noun
mtozaji,other
mtu,noun
mtuhumiwa,noun
mtumiaji,noun
mtumishi,noun
mtumwa,noun
mtungi,noun
mtupu,adjective
muda,noun
muhimu,adjective
Muhindi,noun
muhtasari,noun
muhuri,noun
muingereza,noun
muislamu,noun
muktadha,other
mume,noun
mungu,noun
Mungu,other
muongo,noun
muswada,noun
muuaji,noun
muuguzi,noun
muujiza,noun
muumba,verb
muumini,noun
muundo,noun
muungano,noun
Muungano,noun
muungwana,noun
muuzaji,noun
muziki,noun
mvinyo,noun
mvivu,adjective
mvua,noun
mvuke,noun
mvutano,noun
mvuto,noun
mwafrika,noun
mwafrika-amerika,other
Mwairani,other
mwajiri,noun
mwaka,noun
mwakilishi,noun
mwaliko,noun
mwalimu,noun
mwaloni,other
mwamba,noun
mwaminifu,adjective
mwana,noun
mwanachama,noun
mwanachuoni,noun
mwanademokrasia,noun
mwanafunzi,noun
mwanaharakati,noun
mwanaharamu,noun
mwanahistoria,noun
mwanamke,noun
mwanamuziki,noun
mwananchi,noun
mwanariadha,noun
mwanasaikolojia,noun
mwanasayansi,noun
mwanasesere,noun
Mwanasheria,other
mwanasiasa,noun
mwanauchumi,noun
mwandamizi,noun
mwandishi,noun
mwanga,noun
mwangalizi,noun
mwangwi,noun
mwanzilishi,noun
mwanzo,noun
mwasi,noun
mwasia,verb
mwathirika,noun
mwekezaji,noun
mwelekeo,noun
mwendawazimu,noun
mwendeshaji,noun
mwendo,noun
mwenendo,noun
mwenyeji,noun
mwenyekiti,noun
mwenyewe,other
mwenzake,noun
mwenzetu,noun
mwenzi,noun
mwenzio,noun
mwerevu,adjective
mwezi,noun
mwigizaji,noun
mwili,noun
